0.0	0.0	0.0	0.151	0.0	0.0	0.0	0.151
0.0	0.0	0.0	0.0	0.158	0.0	0.0	0.158
0.0	0.0	0.0	0.0	0.157	0.0	0.059	0.172
0.0	0.0	0.0	0.173	0.0	0.0	0.0	0.173
0.0	0.0	0.0	0.151	0.0	0.0	0.0	0.151
0.075	0.0	0.0	0.124	0.0	0.0	0.0	0.155
0.0	0.0	0.0	0.168	0.0	0.0	0.0	0.168
0.057	0.0	0.0	0.065	0.144	0.0	0.0	0.179
0.0	0.0	0.0	0.0	0.183	0.0	0.0	0.183
0.0	0.0	0.0	0.0	0.167	0.0	0.052	0.176
0.0	0.0	0.0	0.0	0.0	0.0	0.155	0.155
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.0	0.0	0.0	0.154	0.0	0.0	0.0	0.154
0.081	0.0	0.0	0.0	0.12	0.0	0.062	0.175
0.0	0.0	0.0	0.188	0.0	0.0	0.0	0.188
0.0	0.0	0.0	0.0	0.189	0.0	0.0	0.189
0.0	0.0	0.0	0.054	0.121	0.0	0.061	0.15
0.0	0.0	0.0	0.167	0.0	0.0	0.043	0.169
0.0	0.0	0.0	0.054	0.147	0.0	0.0	0.158
0.0	0.0	0.0	0.191	0.0	0.0	0.0	0.191
0.0	0.0	0.0	0.0	0.158	0.0	0.0	0.158
0.0	0.0	0.0	0.0	0.102	0.0	0.144	0.198
0.0	0.0	0.0	0.0	0.0	0.0	0.167	0.167
0.0	0.0	0.0	0.0	0.173	0.0	0.0	0.173
0.0	0.0	0.0	0.0	0.181	0.0	0.0	0.181
0.0	0.0	0.0	0.152	0.0	0.0	0.0	0.152
0.0	0.0	0.0	0.055	0.12	0.0	0.065	0.154
0.0	0.0	0.0	0.055	0.185	0.0	0.0	0.196
0.0	0.0	0.0	0.054	0.169	0.0	0.0	0.18
0.0	0.0	0.0	0.195	0.0	0.0	0.0	0.195
0.0	0.0	0.0	0.179	0.0	0.0	0.0	0.179
0.0	0.0	0.0	0.173	0.0	0.0	0.0	0.173
0.0	0.0	0.0	0.173	0.0	0.0	0.0	0.173
0.0	0.0	0.0	0.0	0.0	0.0	0.181	0.181
0.0	0.0	0.0	0.173	0.0	0.0	0.0	0.173
0.0	0.0	0.0	0.155	0.0	0.0	0.0	0.155
0.0	0.0	0.0	0.055	0.179	0.0	0.0	0.19
0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.15
0.0	0.0	0.0	0.153	0.0	0.0	0.0	0.153
0.0	0.0	0.0	0.179	0.0	0.0	0.0	0.179
0.0	0.0	0.0	0.163	0.0	0.0	0.0	0.163
0.0	0.0	0.0	0.184	0.042	0.0	0.0	0.184
0.0	0.0	0.0	0.056	0.179	0.0	0.0	0.191
0.0	0.0	0.0	0.084	0.126	0.0	0.0	0.165
0.0	0.0	0.0	0.0	0.053	0.0	0.144	0.154
0.0	0.0	0.0	0.177	0.0	0.0	0.0	0.177
0.0	0.0	0.0	0.171	0.0	0.0	0.0	0.171
0.0	0.0	0.0	0.153	0.0	0.0	0.0	0.153
0.0	0.0	0.0	0.054	0.0	0.0	0.143	0.154
0.0	0.0	0.0	0.0	0.185	0.0	0.0	0.185
0.0	0.0	0.0	0.179	0.0	0.0	0.0	0.179
0.0	0.0	0.0	0.185	0.0	0.0	0.0	0.185
0.0	0.0	0.0	0.047	0.154	0.0	0.0	0.159
0.0	0.0	0.0	0.175	0.0	0.0	0.0	0.175
0.0	0.0	0.0	0.0	0.0	0.0	0.195	0.195
0.0	0.0	0.0	0.152	0.0	0.0	0.0	0.152
0.0	0.0	0.0	0.188	0.056	0.0	0.0	0.2
0.0	0.0	0.0	0.175	0.0	0.0	0.047	0.18
0.0	0.0	0.0	0.074	0.09	0.0	0.1	0.175
0.0	0.0	0.0	0.155	0.0	0.0	0.0	0.155
0.0	0.0	0.0	0.121	0.08	0.0	0.0	0.156
0.0	0.0	0.0	0.189	0.0	0.0	0.0	0.189
0.0	0.0	0.0	0.173	0.0	0.0	0.0	0.173
0.0	0.0	0.0	0.0	0.0	0.0	0.169	0.169
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.0	0.0	0.0	0.0	0.155	0.0	0.059	0.17
0.0	0.0	0.0	0.152	0.0	0.0	0.0	0.152
0.0	0.0	0.0	0.153	0.05	0.0	0.0	0.16
0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15
0.0	0.0	0.0	0.177	0.0	0.0	0.0	0.177
0.0	0.0	0.0	0.18	0.0	0.0	0.0	0.18
0.0	0.0	0.0	0.058	0.129	0.0	0.061	0.162
0.0	0.0	0.0	0.179	0.0	0.0	0.0	0.179
0.042	0.0	0.0	0.098	0.124	0.0	0.05	0.184
0.0	0.0	0.0	0.0	0.165	0.0	0.0	0.165
0.0	0.0	0.0	0.164	0.0	0.0	0.0	0.164
0.0	0.0	0.0	0.0	0.0	0.0	0.195	0.195
0.0	0.0	0.0	0.186	0.0	0.0	0.0	0.186
0.0	0.0	0.0	0.186	0.0	0.0	0.0	0.186
0.0	0.0	0.0	0.194	0.0	0.0	0.0	0.194
0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15
0.0	0.0	0.0	0.152	0.0	0.0	0.0	0.152
0.0	0.0	0.0	0.0	0.123	0.0	0.1	0.176
0.0	0.0	0.0	0.0	0.0	0.0	0.151	0.151
0.0	0.0	0.0	0.193	0.0	0.0	0.0	0.193
0.0	0.0	0.0	0.177	0.0	0.0	0.0	0.177
0.0	0.0	0.0	0.191	0.0	0.0	0.0	0.191
0.0	0.0	0.0	0.0	0.195	0.0	0.0	0.195
0.051	0.0	0.0	0.0	0.123	0.0	0.091	0.177
0.0	0.0	0.0	0.055	0.0	0.0	0.153	0.165
0.0	0.0	0.0	0.159	0.0	0.0	0.0	0.159
0.0	0.0	0.0	0.054	0.151	0.0	0.048	0.168
0.0	0.0	0.0	0.119	0.076	0.0	0.0	0.151
0.0	0.0	0.0	0.094	0.093	0.0	0.061	0.16
0.0	0.0	0.0	0.187	0.0	0.0	0.0	0.187
0.0	0.0	0.0	0.043	0.192	0.0	0.0	0.193
0.0	0.0	0.0	0.189	0.0	0.0	0.0	0.189
0.0	0.0	0.0	0.0	0.179	0.0	0.0	0.179
0.0	0.0	0.0	0.131	0.0	0.0	0.065	0.152
0.0	0.0	0.0	0.162	0.0	0.0	0.0	0.162
0.0	0.0	0.0	0.0	0.183	0.0	0.0	0.183
0.0	0.0	0.0	0.0	0.165	0.0	0.046	0.169
0.0	0.0	0.0	0.0	0.0	0.0	0.175	0.175
0.0	0.0	0.0	0.047	0.124	0.0	0.065	0.151
0.0	0.0	0.0	0.0	0.183	0.0	0.0	0.183
0.0	0.0	0.0	0.0	0.0	0.0	0.152	0.152
0.042	0.0	0.0	0.06	0.176	0.0	0.0	0.193
0.0	0.0	0.0	0.0	0.183	0.0	0.0	0.183
0.0	0.0	0.0	0.062	0.0	0.0	0.142	0.16
0.0	0.0	0.0	0.055	0.0	0.0	0.168	0.18
0.0	0.0	0.0	0.095	0.092	0.0	0.064	0.163
0.0	0.0	0.0	0.177	0.0	0.0	0.0	0.177
0.0	0.0	0.0	0.073	0.0	0.0	0.144	0.172
0.0	0.0	0.0	0.049	0.093	0.0	0.115	0.17
0.0	0.0	0.0	0.175	0.0	0.0	0.0	0.175
0.0	0.0	0.0	0.187	0.0	0.0	0.0	0.187
0.0	0.0	0.0	0.183	0.0	0.0	0.0	0.183
0.0	0.0	0.0	0.055	0.151	0.0	0.0	0.163
0.0	0.0	0.0	0.165	0.0	0.0	0.0	0.165
0.082	0.0	0.0	0.081	0.0	0.0	0.099	0.173
0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2
0.0	0.0	0.0	0.062	0.0	0.0	0.141	0.159
0.0	0.0	0.0	0.177	0.0	0.0	0.0	0.177
0.0	0.0	0.0	0.165	0.0	0.0	0.0	0.165
0.0	0.0	0.0	0.187	0.0	0.0	0.0	0.187
0.0	0.0	0.0	0.054	0.183	0.0	0.0	0.194
0.0	0.0	0.0	0.155	0.0	0.0	0.0	0.155
0.0	0.0	0.0	0.05	0.045	0.0	0.181	0.192
0.0	0.0	0.0	0.153	0.0	0.0	0.0	0.153
0.0	0.0	0.0	0.198	0.0	0.0	0.0	0.198
0.0	0.0	0.0	0.0	0.181	0.0	0.0	0.181
0.0	0.0	0.0	0.054	0.173	0.0	0.0	0.184
0.0	0.0	0.0	0.074	0.095	0.0	0.106	0.185
0.0	0.0	0.0	0.19	0.0	0.0	0.0	0.19
0.0	0.0	0.0	0.054	0.184	0.0	0.0	0.195
0.0	0.0	0.0	0.0	0.167	0.0	0.0	0.167
0.042	0.0	0.0	0.1	0.054	0.0	0.082	0.151
0.0	0.0	0.0	0.172	0.043	0.0	0.0	0.173
0.082	0.0	0.0	0.067	0.0	0.0	0.092	0.155
0.0	0.0	0.0	0.153	0.0	0.0	0.0	0.153
0.0	0.0	0.0	0.159	0.0	0.0	0.0	0.159
0.0	0.0	0.0	0.0	0.051	0.0	0.143	0.152
0.0	0.0	0.0	0.046	0.182	0.0	0.0	0.186
0.0	0.0	0.0	0.055	0.169	0.0	0.0	0.181
0.0	0.0	0.0	0.185	0.0	0.0	0.0	0.185
0.085	0.0	0.0	0.115	0.0	0.0	0.046	0.16
0.0	0.0	0.0	0.156	0.0	0.0	0.0	0.156
0.0	0.0	0.0	0.0	0.19	0.0	0.0	0.19
0.0	0.0	0.0	0.165	0.0	0.0	0.0	0.165
0.0	0.0	0.0	0.179	0.0	0.0	0.0	0.179
0.0	0.0	0.0	0.055	0.127	0.0	0.081	0.176
0.0	0.0	0.0	0.185	0.0	0.0	0.0	0.185
0.0	0.0	0.0	0.0	0.159	0.0	0.0	0.159
0.0	0.0	0.0	0.053	0.081	0.0	0.104	0.152
0.0	0.0	0.0	0.177	0.0	0.0	0.0	0.177
0.0	0.0	0.0	0.056	0.156	0.0	0.0	0.169
0.0	0.0	0.0	0.169	0.0	0.0	0.0	0.169
0.081	0.0	0.0	0.057	0.09	0.0	0.062	0.161
0.0	0.0	0.0	0.0	0.0	0.0	0.155	0.155
0.0	0.0	0.0	0.055	0.0	0.0	0.146	0.158
0.0	0.0	0.0	0.0	0.181	0.0	0.0	0.181
0.0	0.0	0.0	0.179	0.053	0.0	0.0	0.189
0.0	0.0	0.0	0.15	0.0	0.0	0.0	0.15
0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.15
0.0	0.0	0.0	0.191	0.0	0.0	0.0	0.191
0.0	0.0	0.0	0.054	0.974	0.0	0.928	0.998
0.0	0.0	0.0	0.166	0.792	0.0	0.0	0.819
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.0	0.0	0.047	0.455	0.792	0.0	0.05	0.883
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.0	0.0	0.0	0.0	0.0	0.0	0.211	0.211
0.0	0.0	0.0	0.22	0.0	0.0	0.0	0.22
0.137	0.0	0.0	0.997	0.967	0.9	0.211	0.999
0.0	0.0	0.0	0.0	0.203	0.0	0.0	0.203
0.0	0.0	0.0	0.045	0.151	0.0	0.0	0.154
0.0	0.0	0.0	0.094	0.0	0.0	0.115	0.163
0.0	0.0	0.0	0.168	0.965	0.8	0.895	0.999
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.0	0.0	0.0	0.068	0.178	0.0	0.045	0.205
0.0	0.0	0.0	0.0	0.204	0.0	0.052	0.213
0.0	0.0	0.0	0.0	0.197	0.0	0.105	0.25
0.0	0.0	0.0	0.0	0.0	0.0	0.224	0.224
0.0	0.0	0.0	0.262	0.0	0.0	0.069	0.284
0.0	0.0	0.0	0.331	0.975	0.8	0.443	0.997
0.0	0.0	0.0	0.229	0.866	0.9	0.862	0.998
0.0	0.0	0.0	0.169	0.093	0.0	0.0	0.214
0.0	0.0	0.0	0.055	0.783	0.9	0.942	0.998
0.0	0.0	0.0	0.0	0.244	0.0	0.043	0.246
0.0	0.0	0.0	0.193	0.879	0.0	0.421	0.938
0.0	0.0	0.0	0.179	0.117	0.0	0.0	0.244
0.0	0.0	0.0	0.932	0.633	0.0	0.0	0.973
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.0	0.0	0.0	0.053	0.757	0.9	0.958	0.998
0.0	0.0	0.0	0.056	0.251	0.0	0.0	0.263
0.042	0.0	0.0	0.181	0.124	0.0	0.05	0.259
0.0	0.0	0.0	0.045	0.839	0.9	0.609	0.993
0.0	0.0	0.0	0.086	0.11	0.0	0.047	0.157
0.051	0.0	0.0	0.0	0.139	0.0	0.155	0.249
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.082	0.0	0.0	0.1	0.862	0.0	0.0	0.876
0.0	0.0	0.0	0.0	0.0	0.0	0.169	0.169
0.0	0.0	0.0	0.112	0.412	0.9	0.719	0.983
0.0	0.0	0.0	0.695	0.939	0.9	0.97	0.999
0.0	0.0	0.0	0.06	0.178	0.0	0.0	0.194
0.0	0.0	0.0	0.111	0.178	0.0	0.0	0.237
0.0	0.0	0.0	0.119	0.178	0.0	0.0	0.244
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.0	0.0	0.0	0.0	0.932	0.0	0.955	0.996
0.0	0.0	0.0	0.0	0.178	0.0	0.095	0.224
0.0	0.0	0.0	0.526	0.903	0.8	0.328	0.993
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.0	0.0	0.0	0.0	0.197	0.0	0.0	0.197
0.0	0.0	0.0	0.0	0.176	0.0	0.17	0.287
0.0	0.0	0.0	0.0	0.129	0.0	0.109	0.191
0.0	0.0	0.0	0.272	0.0	0.0	0.0	0.272
0.0	0.0	0.0	0.119	0.505	0.0	0.791	0.9
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.044	0.0	0.0	0.062	0.177	0.0	0.081	0.231
0.0	0.0	0.0	0.0	0.0	0.0	0.165	0.165
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.218	0.0	0.0	0.0	0.0	0.0	0.0	0.218
0.0	0.0	0.0	0.0	0.0	0.0	0.181	0.181
0.0	0.0	0.0	0.237	0.84	0.0	0.484	0.931
0.0	0.0	0.0	0.163	0.857	0.0	0.87	0.983
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.0	0.0	0.046	0.886	0.705	0.0	0.05	0.965
0.0	0.0	0.0	0.0	0.177	0.0	0.0	0.177
0.0	0.0	0.0	0.0	0.783	0.0	0.826	0.96
0.0	0.0	0.0	0.0	0.641	0.0	0.706	0.889
